ANO,Mes,Dia,Dia Juliano,Hora,Calor sensível,velo_atrito,velo_convectiva,Gradiente temp,Altura mistura convecção,Altura mistura mec ,Monin-Obukhov,Comp_rug_sup,razão de Bowen,Albedo ,Velo_vento,Dir_vento,Alt_anemômetro,Temperatura,Alt_medição,cod_prec,Quant_prec,humidade relativa,pressao,cobertura de nuvens,ajuste,interpolacao
23,7,18 19,9,16,55.5,0.47,1.15,0.009,988,772,-168.1,0.2182,0.82,0.23,4.6,203,14,288.1,2,0,0,55,1010,8,NAD-SFC,NoSubs
23,7,18 19,9,17,19.4,0.5,0.815,0.009,1005,849,-581.3,0.2182,0.82,0.32,5.1,202,14,288.1,2,0,0,59,1010,8,NAD-SFC,NoSubs
23,7,18 19,9,18,-31.8,0.462,-9,-9,-999,757,280,0.2182,0.82,0.64,5.1,194,14,288.1,2,0,0,59,1010,8,NAD-SFC,NoSubs
23,7,18 19,9,19,-34.5,0.46,-9,-9,-999,748,253.7,0.2182,0.82,1,5.1,194,14,288.1,2,0,0,59,1010,8,NAD-SFC,NoSubs
23,7,18 19,9,20,-26.6,0.355,-9,-9,-999,515,150.9,0.2182,0.82,1,4.1,194,14,288.1,2,0,0,59,1010,8,NAD-SFC,NoSubs
23,7,18 19,9,21,-26.7,0.354,-9,-9,-999,506,150.3,0.2182,0.82,1,4.1,211,14,287.1,2,0,0,63,1010,8,NAD-SFC,NoSubs
23,7,18 19,9,22,-22.5,0.299,-9,-9,-999,394,106.9,0.2182,0.82,1,3.6,215,14,287.1,2,0,0,63,1010,8,NAD-SFC,NoSubs
23,7,18 19,9,23,-22.5,0.299,-9,-9,-999,392,106.9,0.2182,0.82,1,3.6,207,14,287.1,2,0,0,67,1010,8,NAD-SFC,NoSubs
23,7,18 19,9,24,-18,0.239,-9,-9,-999,283,68.8,0.2182,0.82,1,3.1,197,14,288.1,2,0,0,63,1010,8,NAD-SFC,NoSubs
23,7,19 20,0,1,-26.6,0.355,-9,-9,-999,507,150.9,0.2182,0.82,1,4.1,204,14,288.1,2,0,0,59,1010,8,NAD-SFC,NoSubs
23,7,19 20,0,2,-22.5,0.299,-9,-9,-999,394,106.9,0.2182,0.82,1,3.6,215,14,287.1,2,0,0,67,1010,8,NAD-SFC,NoSubs
23,7,19 20,0,3,-22.4,0.299,-9,-9,-999,393,107.5,0.2182,0.82,1,3.6,218,14,288.1,2,0,0,63,1010,8,NAD-SFC,NoSubs
23,7,19 20,0,4,-18,0.239,-9,-9,-999,283,68.8,0.2182,0.82,1,3.1,207,14,288.1,2,0,0,63,1010,8,NAD-SFC,NoSubs
23,7,19 20,0,5,-18,0.239,-9,-9,-999,281,68.8,0.2182,0.82,1,3.1,205,14,288.1,2,0,0,63,1010,8,NAD-SFC,NoSubs
23,7,19 20,0,6,-12.4,0.164,-9,-9,-999,162,32.3,0.2182,0.82,1,2.6,193,14,287.1,2,0,0,67,1010,8,NAD-SFC,NoSubs
23,7,19 20,0,7,-26.6,0.355,-9,-9,-999,507,150.9,0.2182,0.82,1,4.1,192,14,288.1,2,0,0,63,1010,8,NAD-SFC,NoSubs
23,7,19 20,0,8,-23.3,0.417,-9,-9,-999,646,281.3,0.2182,0.82,0.57,4.6,203,14,287.1,2,0,0,67,1010,8,NAD-SFC,NoSubs
23,7,19 20,0,9,24.9,0.503,0.537,0.005,223,855,-459.1,0.2182,0.82,0.3,5.1,202,14,287.1,2,0,0,67,1010,8,NAD-SFC,NoSubs
23,7,19 20,0,10,60.1,0.57,0.942,0.005,501,1032,-277.4,0.2182,0.82,0.22,5.7,186,14,287.1,2,0,0,67,1010,8,NAD-SFC,NoSubs
23,7,19 20,0,11,116.2,0.531,1.377,0.005,810,931,-116.1,0.2182,0.82,0.2,5.1,193,14,287.1,2,0,0,67,1010,6,NAD-SFC,NoSubs
23,7,19 20,0,12,137.7,0.589,1.553,0.005,980,1083,-133.5,0.2182,0.82,0.19,5.7,186,14,288.1,2,0,0,63,1010,6,NAD-SFC,NoSubs
23,7,19 20,0,13,144.4,0.493,1.637,0.005,1096,840,-74.7,0.2182,0.82,0.19,4.6,196,14,289.1,2,0,0,63,1010,6,NAD-SFC,NoSubs
23,7,19 20,0,14,136.3,0.404,1.653,0.007,1196,624,-43.7,0.2182,0.82,0.19,3.6,190,14,290.1,2,0,0,59,1010,6,NAD-SFC,NoSubs
23,7,19 20,0,15,113.1,0.584,1.586,0.008,1272,1069,-158.2,0.2182,0.82,0.2,5.7,205,14,290.1,2,0,0,59,1010,6,NAD-SFC,NoSubs
23,7,19 20,0,16,76.3,0.575,1.409,0.008,1323,1046,-223.9,0.2182,0.82,0.23,5.7,191,14,291.1,2,0,0,60,1010,6,NAD-SFC,NoSubs
23,7,19 20,0,17,20.5,0.409,0.912,0.009,1334,653,-300.5,0.2182,0.82,0.32,4.1,188,14,290.1,2,0,0,63,1010,8,NAD-SFC,NoSubs
23,7,19 20,0,18,-31.2,0.463,-9,-9,-999,756,286.8,0.2182,0.82,0.64,5.1,191,14,290.1,2,0,0,63,1010,8,NAD-SFC,NoSubs
23,7,19 20,0,19,-24.5,0.329,-9,-9,-999,467,131.2,0.1644,0.82,1,4.1,178,14,290.1,2,0,0,63,1010,8,NAD-SFC,NoSubs
23,7,19 20,0,20,-17.9,0.24,-9,-9,-999,286,69.2,0.2182,0.82,1,3.1,187,14,289.1,2,0,0,68,1010,8,NAD-SFC,NoSubs
23,7,19 20,0,21,-999,-9,-9,-9,-999,-999,-99999,0.2182,0.82,1,2.6,180,14,289.1,2,0,0,68,1010,99,NAD-SFC,NoSubs
23,7,19 20,0,22,-999,-9,-9,-9,-999,-999,-99999,0.1644,0.82,1,1.5,166,14,289.1,2,0,0,68,1010,99,NAD-SFC,NoSubs
23,7,19 20,0,23,-999,-9,-9,-9,-999,-999,-99999,0.2182,0.82,1,1,194,14,289.1,2,0,0,68,1010,99,NAD-SFC,NoSubs
23,7,19 20,0,24,-999,-9,-9,-9,-999,-999,-99999,0.2168,0.82,1,0,0,14,289.1,2,0,0,72,1010,99,NAD-SFC,NoSubs
23,7,20 20,1,1,-3.3,0.072,-9,-9,-999,46,10.3,0.2182,0.82,1,1.5,201,14,289.1,2,0,0,72,1010,8,NAD-SFC,NoSubs
23,7,20 20,1,2,-1.5,0.048,-9,-9,-999,25,6.8,0.2182,0.82,1,1,218,14,289.1,2,0,0,72,1010,8,NAD-SFC,NoSubs
23,7,20 20,1,3,-3.1,0.069,-9,-9,-999,43,9.5,0.1765,0.82,1,1.5,310,14,289.1,2,0,0,82,1010,8,NAD-SFC,NoSubs
23,7,20 20,1,4,-12.9,0.171,-9,-9,-999,170,35.2,0.2358,0.82,1,2.6,262,14,288.1,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,7,20 20,1,5,-11,0.147,-9,-9,-999,136,26,0.1765,0.82,1,2.6,275,14,288.1,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,7,20 20,1,6,-6,0.096,-9,-9,-999,72,13.3,0.1765,0.82,1,2.1,270,14,288.1,2,0,0,82,1010,8,NAD-SFC,NoSubs
23,7,20 20,1,7,-6,0.096,-9,-9,-999,71,13.3,0.1765,0.82,1,2.1,293,14,288.1,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,7,20 20,1,8,-2.8,0.069,-9,-9,-999,43,10.2,0.1765,0.82,0.56,1.5,292,14,288.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,7,20 20,1,9,25.6,0.185,0.55,0.005,234,192,-22.4,0.2358,0.82,0.3,1.5,269,14,288.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,7,20 20,1,10,60.8,0.241,0.939,0.005,490,284,-20.8,0.1765,0.82,0.22,2.1,271,14,288.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,7,20 20,1,11,87.2,0.198,1.198,0.005,711,212,-8,0.1765,0.82,0.2,1.5,270,14,288.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,7,20 20,1,12,103.1,0.202,1.373,0.005,905,217,-7.2,0.1765,0.82,0.19,1.5,300,14,288.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,7,20 20,1,13,130.3,0.207,1.586,0.005,1104,226,-6.1,0.1765,0.82,0.19,1.5,288,14,289.6,2,0,0,94,1010,7,NAD-SFC,NoSubs
23,7,20 20,1,14,136.9,0.261,1.68,0.005,1250,320,-11.7,0.1765,0.82,0.19,2.1,281,14,290.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,7,20 20,1,15,113.7,0.256,1.612,0.006,1330,311,-13.3,0.1765,0.82,0.2,2.1,276,14,290.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,7,20 20,1,16,57.2,0.31,1.295,0.006,1369,413,-46.7,0.0744,0.82,0.23,3.6,342,14,290.4,2,0,0,98,1010,8,NAD-SFC,NoSubs
23,7,20 20,1,17,28.5,0.334,1.032,0.006,1389,462,-117.2,0.0744,0.82,0.32,4.1,327,14,291.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,7,20 20,1,18,-17.6,0.222,-9,-9,-999,258,56,0.0744,0.82,0.63,3.6,344,14,292.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,7,20 20,1,19,-19,0.213,-9,-9,-999,235,45.6,0.0744,0.82,1,3.6,333,14,292.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,7,20 20,1,20,-4.5,0.08,-9,-9,-999,70,10.2,0.0744,0.82,1,2.1,334,14,292.1,2,0,0,83,1010,8,NAD-SFC,NoSubs
23,7,20 20,1,21,-7,0.099,-9,-9,-999,75,12.6,0.0744,0.82,1,2.6,355,14,291.1,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,7,20 20,1,22,-7,0.099,-9,-9,-999,75,12.7,0.0744,0.82,1,2.6,341,14,292.1,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,7,20 20,1,23,-5.7,0.088,-9,-9,-999,63,10.7,0.1186,0.82,1,2.1,5,14,291.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,7,20 20,1,24,-13,0.145,-9,-9,-999,133,21.2,0.0744,0.82,1,3.1,334,14,291.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,7,21 20,2,1,-12.9,0.173,-9,-9,-999,173,36.3,0.0744,0.82,1,3.1,318,14,291.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,7,21 20,2,2,-2.7,0.063,-9,-9,-999,48,8.4,0.1186,0.82,1,1.5,17,14,291.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,7,21 20,2,3,-1.5,0.048,-9,-9,-999,25,6.8,0.2168,0.82,1,1,999,14,291.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,7,21 20,2,4,-1.2,0.042,-9,-9,-999,21,5.6,0.1186,0.82,1,1,12,14,290.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,7,21 20,2,5,-1.3,0.042,-9,-9,-999,21,5.1,0.1186,0.82,1,1,35,14,290.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,7,21 20,2,6,-999,-9,-9,-9,-999,-999,-99999,0.2168,0.82,1,0,0,14,289.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,7,21 20,2,7,-11.1,0.15,-9,-9,-999,139,27.1,0.1765,0.82,1,2.6,313,14,291.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,7,21 20,2,8,-10.1,0.199,-9,-9,-999,213,70.2,0.0744,0.82,0.56,3.1,323,14,291.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,7,21 20,2,9,27,0.297,0.504,0.005,170,389,-87.8,0.0744,0.82,0.3,3.6,335,14,291.1,2,0,0,96,1010,8,NAD-SFC,NoSubs
23,7,21 20,2,10,62.3,0.241,0.946,0.005,490,285,-20.3,0.0744,0.82,0.22,2.6,339,14,291.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,7,21 20,2,11,118.8,0.29,1.382,0.005,801,375,-18.6,0.0744,0.82,0.2,3.1,331,14,291.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,7,21 20,2,12,140.4,0.33,1.551,0.005,959,454,-23,0.0744,0.82,0.19,3.6,329,14,292.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,7,21 20,2,13,146.8,0.366,1.644,0.005,1092,531,-30.1,0.0744,0.82,0.19,4.1,338,14,292.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,7,21 20,2,14,139.2,0.399,1.67,0.006,1208,605,-41.2,0.0744,0.82,0.19,4.6,345,14,294.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,7,21 20,2,15,116,0.544,1.608,0.008,1295,961,-124.8,0.0744,0.82,0.2,6.7,345,14,294.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,7,21 20,2,16,85.8,0.502,1.478,0.01,1357,855,-132.6,0.0744,0.82,0.23,6.2,345,14,295.1,2,0,0,78,1010,3,NAD-SFC,NoSubs
23,7,21 20,2,17,30.7,0.56,1.055,0.01,1378,1005,-515.9,0.0744,0.82,0.32,7.2,356,14,295.1,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,7,21 20,2,18,-60.6,0.62,-9,-9,-999,1169,354.3,0.1186,0.82,0.63,7.7,1,14,296.1,2,0,0,69,1010,1,NAD-SFC,NoSubs
23,7,21 20,2,19,-62,0.601,-9,-9,-999,1119,314.9,0.0744,0.82,1,8.2,358,14,294.1,2,0,0,78,1010,3,NAD-SFC,NoSubs
23,7,21 20,2,20,-64,0.641,-9,-9,-999,1231,371.3,0.0744,0.82,1,8.7,359,14,294.1,2,0,0,83,1010,3,NAD-SFC,NoSubs
23,7,21 20,2,21,-49.7,0.48,-9,-9,-999,824,200,0.0744,0.82,1,6.7,356,14,293.1,2,0,0,83,1010,3,NAD-SFC,NoSubs
23,7,21 20,2,22,-26.9,0.248,-9,-9,-999,357,51.3,0.0744,0.82,1,4.1,345,14,292.1,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,7,21 20,2,23,-37.1,0.343,-9,-9,-999,481,97.6,0.0744,0.82,1,5.1,338,14,292.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,7,21 20,2,24,-37.1,0.343,-9,-9,-999,481,97.6,0.0744,0.82,1,5.1,347,14,292.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,7,22 20,3,1,-27.5,0.308,-9,-9,-999,412,96,0.0744,0.82,1,4.6,329,14,292.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,7,22 20,3,2,-13,0.146,-9,-9,-999,156,21.6,0.0744,0.82,1,3.1,329,14,292.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,7,22 20,3,3,-31.4,0.352,-9,-9,-999,501,125,0.0744,0.82,1,5.1,326,14,292.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,7,22 20,3,4,-13.1,0.147,-9,-9,-999,179,21.9,0.0744,0.82,1,3.1,317,14,293.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,7,22 20,3,5,-19,0.213,-9,-9,-999,235,45.6,0.0744,0.82,1,3.6,350,14,292.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,7,22 20,3,6,-23.4,0.263,-9,-9,-999,323,69.7,0.0744,0.82,1,4.1,329,14,292.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,7,22 20,3,7,-19,0.213,-9,-9,-999,236,45.6,0.0744,0.82,1,3.6,336,14,292.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,7,22 20,3,8,-16.6,0.282,-9,-9,-999,360,121.6,0.0744,0.82,0.56,4.1,340,14,292.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,7,22 20,3,9,37,0.267,0.587,0.005,196,331,-46.2,0.0744,0.82,0.3,3.1,327,14,292.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,7,22 20,3,10,63.1,0.311,0.89,0.005,402,417,-43.1,0.0744,0.82,0.22,3.6,326,14,292.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,7,22 20,3,11,120,0.291,1.288,0.005,642,376,-18.4,0.0744,0.82,0.2,3.1,329,14,292.6,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,7,22 20,3,12,156.6,0.433,1.551,0.007,860,683,-46.5,0.1765,0.82,0.19,4.1,309,14,293.1,2,0,0,88,1010,3,NAD-SFC,NoSubs
23,7,22 20,3,13,162.4,0.516,1.655,0.009,1006,889,-76.2,0.0744,0.82,0.19,6.2,350,14,294.1,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,7,22 20,3,14,153.1,0.479,1.684,0.011,1125,798,-64.8,0.0744,0.82,0.19,5.7,345,14,295.1,2,0,0,78,1010,1,NAD-SFC,NoSubs
23,7,22 20,3,15,126.8,0.51,1.616,0.013,1199,874,-94.3,0.0744,0.82,0.2,6.2,352,14,296.1,2,0,0,73,1010,1,NAD-SFC,NoSubs
23,7,22 20,3,16,84.5,0.573,1.425,0.013,1235,1040,-200.8,0.0744,0.82,0.22,7.2,339,14,297.1,2,0,0,69,1010,1,NAD-SFC,NoSubs
23,7,22 20,3,17,28.6,0.56,0.997,0.013,1247,1005,-551.4,0.0744,0.82,0.31,7.2,352,14,297.1,2,0,0,69,1010,1,NAD-SFC,NoSubs
23,7,22 20,3,18,-60.1,0.62,-9,-9,-999,1170,357.3,0.1186,0.82,0.62,7.7,3,14,296.1,2,0,0,73,1010,1,NAD-SFC,NoSubs
23,7,22 20,3,19,-46.7,0.437,-9,-9,-999,726,161.2,0.0744,0.82,1,6.2,357,14,296.1,2,0,0,73,1010,1,NAD-SFC,NoSubs
23,7,22 20,3,20,-52,0.484,-9,-9,-999,806,195.8,0.1186,0.82,1,6.2,10,14,294.1,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,7,22 20,3,21,-56.8,0.529,-9,-9,-999,921,234,0.1186,0.82,1,6.7,9,14,294.1,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,7,22 20,3,22,-37,0.343,-9,-9,-999,512,98.1,0.0744,0.82,1,5.1,355,14,293.1,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,7,22 20,3,23,-41.1,0.397,-9,-9,-999,599,136.7,0.0744,0.82,1,5.7,352,14,293.1,2,0,0,88,1010,3,NAD-SFC,NoSubs
23,7,22 20,3,24,-35.7,0.345,-9,-9,-999,488,103.5,0.0744,0.82,1,5.1,355,14,293.1,2,0,0,88,1010,3,NAD-SFC,NoSubs
23,7,23 20,4,1,-31.3,0.352,-9,-9,-999,501,125.5,0.0744,0.82,1,5.1,349,14,293.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,7,23 20,4,2,-23.4,0.263,-9,-9,-999,328,70,0.0744,0.82,1,4.1,349,14,293.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,7,23 20,4,3,-31.3,0.352,-9,-9,-999,501,125.5,0.0744,0.82,1,5.1,358,14,293.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,7,23 20,4,4,-31.3,0.352,-9,-9,-999,501,125.5,0.0744,0.82,1,5.1,357,14,293.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,7,23 20,4,5,-5.7,0.088,-9,-9,-999,187,10.7,0.1186,0.82,1,2.1,44,14,293.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,7,23 20,4,6,-18.9,0.213,-9,-9,-999,236,45.9,0.0744,0.82,1,3.6,328,14,293.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,7,23 20,4,7,-15.9,0.179,-9,-9,-999,182,32.4,0.1186,0.82,1,3.1,15,14,293.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,7,23 20,4,8,-4.6,0.088,-9,-9,-999,66,13.5,0.1186,0.82,0.55,2.1,32,14,293.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,7,23 20,4,9,39,0.253,0.662,0.005,269,306,-37.5,0.1186,0.82,0.29,2.6,18,14,293.1,2,0,0,83,1010,3,NAD-SFC,NoSubs
23,7,23 20,4,10,89.6,0.27,1.102,0.005,539,337,-19.8,0.1186,0.82,0.22,2.6,14,14,292.1,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,7,23 20,4,11,-999,-9,-9,-9,-999,-999,-99999,0.1765,0.82,0.19,4.1,284,14,292.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,7,23 20,4,12,-999,-9,-9,-9,-999,-999,-99999,0.1765,0.82,0.19,3.1,307,14,293.1,2,0,0,83,1010,99,NAD-SFC,NoSubs
23,7,23 20,4,13,-999,-9,-9,-9,-999,-999,-99999,0.0744,0.82,0.19,5.1,345,14,294.1,2,0,0,83,1010,99,NAD-SFC,NoSubs
23,7,23 20,4,14,-999,-9,-9,-9,-999,-999,-99999,0.0744,0.82,0.19,5.7,355,14,296.1,2,0,0,78,1010,99,NAD-SFC,NoSubs
23,7,23 20,4,15,-999,-9,-9,-9,-999,-999,-99999,0.0744,0.82,0.2,7.2,344,14,296.1,2,0,0,73,1010,99,NAD-SFC,NoSubs
23,7,23 20,4,16,-999,-9,-9,-9,-999,-999,-99999,0.1186,0.82,0.22,6.7,5,14,298.1,2,0,0,65,1010,99,NAD-SFC,NoSubs
23,7,23 20,4,17,-999,-9,-9,-9,-999,-999,-99999,0.0744,0.82,0.31,6.2,351,14,299.1,2,0,0,61,1010,99,NAD-SFC,NoSubs
23,7,23 20,4,18,-999,-9,-9,-9,-999,-999,-99999,0.0744,0.82,0.62,6.2,355,14,299.1,2,0,0,65,1010,99,NAD-SFC,NoSubs
23,7,23 20,4,19,-999,-9,-9,-9,-999,-999,-99999,0.0744,0.82,1,5.1,349,14,299.1,2,0,0,65,1010,99,NAD-SFC,NoSubs
23,7,23 20,4,20,-999,-9,-9,-9,-999,-999,-99999,0.0744,0.82,1,4.1,339,14,297.1,2,0,0,74,1010,99,NAD-SFC,NoSubs
23,7,23 20,4,21,-999,-9,-9,-9,-999,-999,-99999,0.0744,0.82,1,4.1,329,14,295.1,2,0,0,83,1010,99,NAD-SFC,NoSubs
23,7,23 20,4,22,-999,-9,-9,-9,-999,-999,-99999,0.0744,0.82,1,4.1,339,14,294.1,2,0,0,88,1010,99,NAD-SFC,NoSubs
23,7,23 20,4,23,-999,-9,-9,-9,-999,-999,-99999,0.0744,0.82,1,5.1,353,14,294.1,2,0,0,88,1010,99,NAD-SFC,NoSubs
23,7,23 20,4,24,-999,-9,-9,-9,-999,-999,-99999,0.0744,0.82,1,4.1,330,14,294.1,2,0,0,88,1010,99,NAD-SFC,NoSubs
23,7,24 20,5,1,-999,-9,-9,-9,-999,-999,-99999,0.0744,0.82,1,4.1,325,14,293.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,7,24 20,5,2,-999,-9,-9,-9,-999,-999,-99999,0.0744,0.82,1,3.6,319,14,293.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,7,24 20,5,3,-20.4,0.197,-9,-9,-999,210,33.7,0.0744,0.82,1,3.6,319,14,293.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,7,24 20,5,4,-7.1,0.096,-9,-9,-999,77,11.3,0.1765,0.82,1,2.1,310,14,292.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,7,24 20,5,5,-6.5,0.096,-9,-9,-999,71,12.2,0.1765,0.82,1,2.1,300,14,292.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,7,24 20,5,6,-3.6,0.072,-9,-9,-999,46,9.4,0.2182,0.82,1,1.5,215,14,292.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,7,24 20,5,7,-0.5,0.03,-9,-9,-999,13,4.3,0.484,0.82,1,0.5,96,14,291.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,7,24 20,5,8,-14.6,0.259,-9,-9,-999,316,107.1,0.484,0.82,0.55,2.6,95,14,292.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,7,24 20,5,9,38.1,0.399,0.471,0.005,99,605,-150.1,0.484,0.82,0.29,3.1,93,14,292.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,7,24 20,5,10,85.5,0.407,0.848,0.005,257,624,-71.1,0.2628,0.82,0.22,3.6,87,14,292.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,7,24 20,5,11,133.5,0.283,1.148,0.009,408,371,-15.3,0.2628,0.82,0.19,2.1,87,14,292.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,7,24 20,5,12,158.6,0.195,1.314,0.006,516,211,-4.2,0.1186,0.82,0.19,1.5,28,14,294.1,2,0,0,88,1010,3,NAD-SFC,NoSubs
23,7,24 20,5,13,163.9,0.225,1.402,0.005,606,257,-6.3,0.0744,0.82,0.19,2.1,321,14,294.1,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,7,24 20,5,14,154.6,0.332,1.473,0.005,746,459,-21.3,0.0744,0.82,0.19,3.6,336,14,295.1,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,7,24 20,5,15,128.4,0.433,1.508,0.005,964,682,-56.8,0.0744,0.82,0.2,5.1,326,14,296.1,2,0,0,78,1010,1,NAD-SFC,NoSubs
23,7,24 20,5,16,86.5,0.248,1.468,0.005,1320,324,-15.8,0.0744,0.82,0.22,2.6,358,14,298.1,2,0,0,69,1010,1,NAD-SFC,NoSubs
23,7,24 20,5,17,33.6,0.864,1.092,0.005,1397,1926,-1726,0.484,0.82,0.31,7.2,120,14,295.1,2,0,0,83,1010,4,NAD-SFC,NoSubs
23,7,24 20,5,18,-53,0.713,-9,-9,-999,1478,616,0.484,0.82,0.62,6.2,116,14,294.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,7,24 20,5,19,-62.8,0.708,-9,-9,-999,1432,509.5,0.484,0.82,1,6.2,103,14,294.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,7,24 20,5,20,-18.4,0.207,-9,-9,-999,651,43.5,0.1765,0.82,1,3.1,298,14,293.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,7,24 20,5,21,-23.4,0.263,-9,-9,-999,342,70,0.0744,0.82,1,4.1,345,14,293.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,7,24 20,5,22,-12.8,0.174,-9,-9,-999,178,36.9,0.0744,0.82,1,3.1,354,14,293.1,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,7,24 20,5,23,-1.4,0.048,-9,-9,-999,47,6.9,0.2168,0.82,1,1,999,14,293.1,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,7,24 20,5,24,-17.5,0.237,-9,-9,-999,277,68.3,0.484,0.82,1,2.6,99,14,292.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,7,25 20,6,1,-8.8,0.125,-9,-9,-999,112,19.9,0.484,0.82,1,2.1,119,14,292.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,7,25 20,6,2,-2,0.059,-9,-9,-999,37,9.5,0.484,0.82,1,1,118,14,292.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,7,25 20,6,3,-4.5,0.089,-9,-9,-999,64,14.2,0.484,0.82,1,1.5,119,14,292.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,7,25 20,6,4,-0.3,0.023,-9,-9,-999,13,3.2,0.1765,0.82,1,0.5,303,14,292.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,7,25 20,6,5,-1,0.038,-9,-9,-999,18,4.9,0.0744,0.82,1,1,325,14,292.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,7,25 20,6,6,-4.5,0.08,-9,-9,-999,55,10.2,0.0744,0.82,1,2.1,344,14,292.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
